match_id,TEAM,MAP_PICK,WIN
2321713,GODSENT,Inferno,Y
2321714,Virtus.pro,Mirage,N
2321714,Virtus.pro,Mirage,Y
2321714,Fragsters,Inferno,N
2321714,Fragsters,Inferno,Y
2321715,DETONA,Train,Y
2321715,Yeah,Nuke,Y
2321723,TNC,Overpass,N
2321723,TNC,Overpass,Y
2321723,XCN,Inferno,N
2321723,XCN,Inferno,Y
2321727,Legacy,Mirage,N
2321727,Legacy,Mirage,Y
2321727,"Dark Sided",Cache,N
2321727,"Dark Sided",Cache,Y
2321729,Impact,Cache,Y
2321729,Armada,Mirage,Y
2321730,TYLOO,Cache,Y
2321730,TYLOO,Cache,N
2321730,BOOT-d[S],Inferno,Y
2321730,BOOT-d[S],Inferno,N
2321731,5POWER,Cache,Y
2321731,TheMongolz,Cobblestone,Y
2321734,HellRaisers,Train,Y
2321734,Heroic,Inferno,Y
2321737,Wild,Inferno,Y
2321737,FURIA,Mirage,Y
2321738,Isurus,Overpass,Y
2321738,Yeah,Nuke,Y
2321743,Furious,Cache,Y
2321743,FURIA,Cobblestone,Y
2321744,Wild,Cache,N
2321744,Yeah,Mirage,N
2321745,Isurus,Nuke,N
2321745,W7M,Cobblestone,N
2321746,"ex-Tempo Storm",Train,Y
2321746,Sharks,Cobblestone,Y
2321747,Wild,Train,Y
2321747,Sharks,Cobblestone,Y
2321748,FURIA,Mirage,N
2321748,Isurus,Inferno,N
2321749,Yeah,Train,N
2321749,"ex-Tempo Storm",Inferno,N
2321750,W7M,Cobblestone,N
2321750,Furious,Cache,N
2321753,Sharks,Nuke,N
2321753,W7M,Inferno,N
2321756,FURIA,Cobblestone,Y
2321756,W7M,Cache,Y
2321757,Wild,Train,N
2321757,Furious,Mirage,N
2321762,W7M,Mirage,Y
2321762,Wild,Cache,Y
2321763,SJ,Inferno,Y
2321763,SJ,Inferno,N
2321763,Windigo,Train,Y
2321763,Windigo,Train,N
2321764,AVANGAR,0.0,N
2321764,Valiance,0.0,N
2321765,GameAgents,0.0,N
2321765,GoodJob,0.0,N
2321766,Virtus.pro,Inferno,N
2321766,Spirit,Cobblestone,N
2321767,Bpro,Inferno,N
2321767,Nexus,Mirage,N
2321768,Legacy,Train,Y
2321768,Chiefs,Mirage,Y
2321769,Corvidae,Cache,Y
2321769,"Tainted Minds",Train,Y
2321770,Imperial,Overpass,Y
2321770,PACT,Mirage,Y
2321772,dizLown,Overpass,Y
2321772,dizLown,Overpass,N
2321772,Tricked,Inferno,Y
2321772,Tricked,Inferno,N
2321773,Epsilon,Overpass,N
2321773,Ambush,Cobblestone,N
2321774,"Royal Bandits",Inferno,Y
2321774,"Royal Bandits",Inferno,N
2321774,NYYRIKKI,Mirage,Y
2321774,NYYRIKKI,Mirage,N
2321775,Valiance,Nuke,N
2321775,Valiance,Nuke,Y
2321775,KPI,Cobblestone,N
2321775,KPI,Cobblestone,Y
2321778,"Mostly Harmless",Inferno,Y
2321778,Bravado,Overpass,Y
2321784,RivaL,Overpass,Y
2321784,Armada,Inferno,Y
2321785,Fam143,Mirage,Y
2321785,Fam143,Mirage,N
2321785,Glockoma,Inferno,Y
2321785,Glockoma,Inferno,N
2321786,5POWER,Cobblestone,Y
2321786,Flash,Inferno,Y
2321787,Signature,Cache,Y
2321787,BOOT-d[S],Mirage,Y
2321789,Flash,Mirage,N
2321789,BOOT-d[S],Overpass,N
2321790,Gambit,Train,N
2321790,forZe,Cobblestone,N
2321791,"Red Reserve",Inferno,N
2321791,Virtus.pro,Mirage,N
2321792,GODSENT,Mirage,Y
2321792,North,Cobblestone,Y
2321793,HellRaisers,Train,Y
2321793,Fragsters,Overpass,Y
2321794,HellRaisers,Train,N
2321794,HellRaisers,Train,Y
2321794,Virtus.pro,Cobblestone,N
2321794,Virtus.pro,Cobblestone,Y
2321795,Nexus,Inferno,N
2321795,Bpro,Mirage,N
2321799,"ex-Tempo Storm",Mirage,Y
2321799,FURIA,Overpass,Y
2321800,BOOT-d[S],Cache,Y
2321800,Recca,Cobblestone,Y
2321801,"Fire Dragoon",Inferno,Y
2321801,"Fire Dragoon",Inferno,N
2321801,Mineski,Overpass,Y
2321801,Mineski,Overpass,N
2321802,GameTV,Inferno,Y
2321802,"Alpha Red",Cobblestone,Y
2321805,Recca,Cache,Y
2321805,"Alpha Red",Cobblestone,Y
2321807,Mineski,Train,N
2321807,Mineski,Train,Y
2321807,Recca,Cobblestone,N
2321807,Recca,Cobblestone,Y
2321808,BOOT-d[S],Mirage,Y
2321808,Recca,Nuke,Y
2321809,"Most Wanted",Overpass,N
2321809,Armada,Mirage,N
2321811,EPG,Nuke,N
2321811,Vexed,Mirage,N
2321813,Gambit,Overpass,N
2321813,Fragsters,Nuke,N
2321814,GODSENT,Cache,Y
2321814,GODSENT,Cache,N
2321814,Virtus.pro,Cobblestone,Y
2321814,Virtus.pro,Cobblestone,N
2321815,Virtus.pro,Mirage,N
2321815,Virtus.pro,Mirage,Y
2321815,Fragsters,Inferno,N
2321815,Fragsters,Inferno,Y
2321816,North,Mirage,N
2321816,HellRaisers,Cobblestone,N
2321817,North,Overpass,Y
2321817,North,Overpass,N
2321817,HellRaisers,Cache,Y
2321817,HellRaisers,Cache,N
2321818,North,Overpass,N
2321818,Fragsters,Nuke,N
2321832,"ex-Tempo Storm",Cobblestone,Y
2321832,W7M,Train,Y
2321835,Wild,Mirage,N
2321835,FURIA,Inferno,N
2321844,Spirit,Cobblestone,Y
2321844,Windigo,Overpass,Y
2321845,"Quantum Bellator Fire",Inferno,Y
2321845,"Quantum Bellator Fire",Inferno,N
2321845,LDLC,Mirage,Y
2321845,LDLC,Mirage,N
2321846,MK,Cache,N
2321846,MK,Cache,Y
2321846,AGO,Overpass,N
2321846,AGO,Overpass,Y
2321848,"ALTERNATE aTTaX",Train,N
2321848,"ALTERNATE aTTaX",Train,Y
2321848,DIVIZON,Mirage,N
2321848,DIVIZON,Mirage,Y
2321849,EURONICS,Train,Y
2321849,EURONICS,Train,N
2321849,DIVIZON,Cache,Y
2321849,DIVIZON,Cache,N
2321853,FURIA,Cache,N
2321853,Furious,Cobblestone,N
2321854,Wild,Mirage,Y
2321854,Yeah,Cache,Y
2321855,Isurus,Cobblestone,Y
2321855,W7M,Nuke,Y
2321856,Sharks,Train,Y
2321856,"ex-Tempo Storm",Cobblestone,Y
2321857,Sharks,Train,N
2321857,Wild,Cobblestone,N
2321858,Isurus,Mirage,N
2321858,FURIA,Inferno,N
2321859,Yeah,Inferno,N
2321859,"ex-Tempo Storm",Train,N
2321860,W7M,Cache,N
2321860,Furious,Cobblestone,N
2321863,W7M,Nuke,Y
2321863,Sharks,Inferno,Y
2321866,FURIA,Cache,N
2321866,W7M,Cobblestone,N
2321867,Wild,Mirage,Y
2321867,Furious,Train,Y
2321872,Wild,Mirage,N
2321872,W7M,Cache,N
2321874,Complexity,Mirage,Y
2321874,Mythic,Inferno,Y
2321875,TeamOne,Mirage,Y
2321875,Splyce,Cache,Y
2321876,Ghost,Cobblestone,N
2321876,Torqued,Overpass,N
2321877,eUnited,Train,N
2321877,eUnited,Train,Y
2321877,"Swole Patrol",Cobblestone,N
2321877,"Swole Patrol",Cobblestone,Y
2321879,Windigo,Train,Y
2321879,Windigo,Train,N
2321879,Imperial,Inferno,Y
2321879,Imperial,Inferno,N
2321880,AGO,Cache,N
2321880,"Quantum Bellator Fire",Inferno,N
2321881,"Space Soldiers",Cobblestone,Y
2321881,Heroic,Overpass,Y
2321882,AVANGAR,Mirage,N
2321882,Imperial,Inferno,N
2321883,"ALTERNATE aTTaX",Mirage,N
2321883,Windigo,Inferno,N
2321888,AGO,Overpass,Y
2321888,AGO,Overpass,N
2321888,Imperial,Mirage,Y
2321888,Imperial,Mirage,N
2321889,attackiereN,Train,N
2321889,attackiereN,Train,Y
2321889,Endpoint,Cobblestone,N
2321889,Endpoint,Cobblestone,Y
2321890,Splyce,Inferno,N
2321890,Splyce,Inferno,Y
2321890,Complexity,Train,N
2321890,Complexity,Train,Y
2321891,Torqued,Train,Y
2321891,Torqued,Train,N
2321891,"Swole Patrol",Inferno,Y
2321891,"Swole Patrol",Inferno,N
2321892,Torqued,Cobblestone,N
2321892,Torqued,Cobblestone,Y
2321892,Complexity,Inferno,N
2321892,Complexity,Inferno,Y
2321893,Yeah,Mirage,Y
2321893,FURIA,Inferno,Y
2321894,Chiefs,Nuke,Y
2321894,"Tainted Minds",Cobblestone,Y
2321895,Bpro,Train,Y
2321895,Endpoint,Inferno,Y
2321896,Epsilon,Inferno,N
2321896,Epsilon,Inferno,Y
2321896,dizLown,Mirage,N
2321896,dizLown,Mirage,Y
2321897,PAPERPLANES,Cache,N
2321897,HAVU,Train,N
2321898,Pompa,Train,N
2321898,Pompa,Train,Y
2321898,Berzerk,Mirage,N
2321898,Berzerk,Mirage,Y
2321899,pro100,Cache,Y
2321899,AGO,Mirage,Y
2321912,XPC,Cache,N
2321912,Nexus,Cobblestone,N
2321915,EURONICS,Train,N
2321915,EURONICS,Train,Y
2321915,Imperial,Cache,N
2321915,Imperial,Cache,Y
2321916,"Royal Bandits",Cobblestone,Y
2321916,"Royal Bandits",Cobblestone,N
2321916,Valiance,Inferno,Y
2321916,Valiance,Inferno,N
2321920,"ALTERNATE aTTaX",Cobblestone,Y
2321920,"ALTERNATE aTTaX",Cobblestone,N
2321920,Imperial,Mirage,Y
2321920,Imperial,Mirage,N
2321922,Spirit,Cobblestone,N
2321922,"Red Reserve",Overpass,N
2321923,AGO,Mirage,Y
2321923,PRIDE,Train,Y
2321924,"Red Reserve",Inferno,Y
2321924,Enyoy,Mirage,Y
2321925,Enyoy,Cobblestone,Y
2321925,"Quantum Bellator Fire",Cache,Y
2321926,XCN,Mirage,Y
2321926,JYP,Train,Y
2321927,"Carpe Noctem",Inferno,Y
2321927,Bravado,Mirage,Y
2321929,RivaL,Inferno,N
2321929,RivaL,Inferno,Y
2321929,Fam143,Train,N
2321929,Fam143,Train,Y
2321935,Nexus,0.0,Y
2321935,EURONICS,0.0,Y
2321937,GoodJob,0.0,N
2321937,"Paris Gaming School",0.0,N
2321938,"Great Danes",0.0,Y
2321938,Bpro,0.0,Y
2321939,Mythic,Inferno,Y
2321939,Mythic,Inferno,N
2321939,Complexity,Train,Y
2321939,Complexity,Train,N
2321940,Bravado,Overpass,Y
2321940,Etherian,Inferno,Y
2321941,TeamOne,Cobblestone,Y
2321941,Armada,Mirage,Y
2321942,Bpro,Inferno,Y
2321942,Bpro,Inferno,N
2321942,EURONICS,Overpass,Y
2321942,EURONICS,Overpass,N
2321944,GODSENT,Cache,Y
2321944,GODSENT,Cache,N
2321944,AGO,Inferno,Y
2321944,AGO,Inferno,N
2321945,North,Inferno,Y
2321945,Spirit,Overpass,Y
2321946,"Space Soldiers",Cobblestone,N
2321946,"Space Soldiers",Cobblestone,Y
2321946,Envy,Train,N
2321946,Envy,Train,Y
2321947,BIG,Inferno,N
2321947,"Quantum Bellator Fire",Cache,N
2321948,"ALTERNATE aTTaX",Nuke,N
2321948,Gambit,Overpass,N
2321952,Chiefs,Train,N
2321952,Chiefs,Train,Y
2321952,Corvidae,Overpass,N
2321952,Corvidae,Overpass,Y
2321953,ORDER,Cache,Y
2321953,Taboo,Train,Y
2321954,Grayhound,Overpass,Y
2321954,TRIDENT,Mirage,Y
2321955,"Tainted Minds",Mirage,N
2321955,Legacy,Cobblestone,N
2321956,Corvidae,Overpass,N
2321956,Corvidae,Overpass,Y
2321956,Taboo,Mirage,N
2321956,Taboo,Mirage,Y
2321957,TRIDENT,Cache,N
2321957,"Tainted Minds",Inferno,N
2321958,Chiefs,Train,N
2321958,ORDER,Cobblestone,N
2321959,Legacy,Mirage,Y
2321959,Grayhound,Overpass,Y
2321960,Legacy,Inferno,Y
2321960,Legacy,Inferno,N
2321960,Corvidae,Train,Y
2321960,Corvidae,Train,N
2321961,ORDER,Inferno,N
2321961,"Tainted Minds",Train,N
2321962,Grayhound,Cobblestone,N
2321962,Chiefs,Mirage,N
2321963,ORDER,Inferno,N
2321963,Legacy,Mirage,N
2321964,North,Cobblestone,N
2321964,"Space Soldiers",Nuke,N
2321965,BIG,Overpass,Y
2321965,BIG,Overpass,N
2321965,Gambit,Cobblestone,Y
2321965,Gambit,Cobblestone,N
2321966,Spirit,Mirage,N
2321966,Envy,Cache,N
2321967,"ALTERNATE aTTaX",Cobblestone,Y
2321967,"Quantum Bellator Fire",Train,Y
2321968,Windigo,Mirage,N
2321968,Property,Train,N
2321977,GameAgents,Train,N
2321977,Imperial,Inferno,N
2321978,TYLOO,Overpass,Y
2321978,Eclipse,Mirage,Y
2321980,5POWER,0.0,N
2321980,Eclipse,0.0,N
2321982,"Wind and Rain",0.0,N
2321982,Nexus,0.0,N
2321985,Rogue,Train,N
2321985,Rogue,Train,Y
2321985,Complexity,Cache,N
2321985,Complexity,Cache,Y
2321986,Torqued,Inferno,Y
2321986,Bravado,Nuke,Y
2321987,Rogue,Mirage,N
2321987,Rogue,Mirage,Y
2321987,Renegades,Overpass,N
2321987,Renegades,Overpass,Y
2321988,Torqued,Overpass,Y
2321988,Torqued,Overpass,N
2321988,NRG,Cobblestone,Y
2321988,NRG,Cobblestone,N
2321991,Bravado,Cache,N
2321991,Bravado,Cache,Y
2321991,FeelsUnderAgeMan,Inferno,N
2321991,FeelsUnderAgeMan,Inferno,Y
2321992,Fam143,Cache,N
2321992,Vikings,Mirage,N
2321993,FaZe,0.0,Y
2321993,Envy,0.0,Y
2321994,Valiance,0.0,Y
2321994,mousesports,0.0,Y
2321995,G2,0.0,Y
2321995,Cloud9,0.0,Y
2321996,NiP,0.0,N
2321996,SK,0.0,N
2321997,TYLOO,0.0,Y
2321997,fnatic,0.0,Y
2321998,Liquid,0.0,Y
2321998,Gambit,0.0,Y
2321999,Renegades,0.0,Y
2321999,"Natus Vincere",0.0,Y
2322000,Astralis,0.0,Y
2322000,"Space Soldiers",0.0,Y
2322001,G2,0.0,Y
2322001,Envy,0.0,Y
2322002,SK,0.0,N
2322002,Valiance,0.0,N
2322003,TYLOO,0.0,N
2322003,Renegades,0.0,N
2322004,Gambit,0.0,Y
2322004,"Space Soldiers",0.0,Y
2322005,Cloud9,Mirage,N
2322005,FaZe,Overpass,N
2322006,NiP,Overpass,Y
2322006,NiP,Overpass,N
2322006,mousesports,Nuke,Y
2322006,mousesports,Nuke,N
2322007,"Natus Vincere",Cobblestone,Y
2322007,"Natus Vincere",Cobblestone,N
2322007,fnatic,Inferno,Y
2322007,fnatic,Inferno,N
2322008,Liquid,Mirage,N
2322008,Liquid,Mirage,Y
2322008,Astralis,Overpass,N
2322008,Astralis,Overpass,Y
2322009,"Space Soldiers",Cobblestone,Y
2322009,Gambit,Train,Y
2322010,Envy,Cache,Y
2322010,BIG,Cobblestone,Y
2322011,North,Mirage,Y
2322011,North,Mirage,N
2322011,"ALTERNATE aTTaX",Cobblestone,Y
2322011,"ALTERNATE aTTaX",Cobblestone,N
2322012,BIG,Inferno,Y
2322012,"ALTERNATE aTTaX",Overpass,Y
2322013,BIG,Overpass,N
2322013,Gambit,Cobblestone,N
2322014,Envy,Train,N
2322014,FaZe,Overpass,N
2322015,mousesports,Mirage,N
2322015,SK,Cache,N
2322016,Renegades,Mirage,N
2322016,fnatic,Cobblestone,N
2322017,Gambit,Overpass,Y
2322017,Gambit,Overpass,N
2322017,Liquid,Mirage,Y
2322017,Liquid,Mirage,N
2322018,mousesports,Inferno,Y
2322018,"Natus Vincere",Mirage,Y
2322019,Cloud9,Mirage,N
2322019,Gambit,Train,N
2322020,FaZe,Nuke,Y
2322020,Astralis,Mirage,Y
2322021,fnatic,Inferno,N
2322021,fnatic,Inferno,Y
2322021,NiP,Mirage,N
2322021,NiP,Mirage,Y
2322022,Gambit,Train,Y
2322022,"Natus Vincere",Nuke,Y
2322023,Astralis,Overpass,Y
2322023,fnatic,Mirage,Y
2322024,Astralis,Inferno,N
2322024,"Natus Vincere",Nuke,N
2322027,Enyoy,Cobblestone,N
2322027,Enyoy,Cobblestone,Y
2322027,Kinguin,Cache,N
2322027,Kinguin,Cache,Y
2322028,Kinguin,Train,Y
2322028,"Quantum Bellator Fire",Cobblestone,Y
2322029,Nexus,Cobblestone,N
2322029,Nexus,Cobblestone,Y
2322029,Berzerk,Cache,N
2322029,Berzerk,Cache,Y
2322046,Yeah,Overpass,Y
2322046,Wild,Inferno,Y
2322050,NRG,Cache,N
2322050,Complexity,Mirage,N
2322052,Renegades,Mirage,Y
2322052,Bravado,Inferno,Y
2322053,Rogue,Overpass,N
2322053,Torqued,Cache,N
2322054,Bravado,Cache,Y
2322054,Complexity,Inferno,Y
2322055,Complexity,Cobblestone,Y
2322055,Complexity,Cobblestone,N
2322055,Rogue,Train,Y
2322055,Rogue,Train,N
2322057,"Paris Gaming School",0.0,N
2322057,Bpro,0.0,N
2322058,"Great Danes",0.0,Y
2322058,GoodJob,0.0,Y
2322059,Bpro,Overpass,Y
2322059,"Great Danes",Train,Y
2322074,Fragsters,Mirage,Y
2322074,Fragsters,Mirage,N
2322074,Sprout,Inferno,Y
2322074,Sprout,Inferno,N
2322075,Singularity,Overpass,N
2322075,Singularity,Overpass,Y
2322075,GODSENT,Inferno,N
2322075,GODSENT,Inferno,Y
2322076,AGO,Overpass,Y
2322076,EURONICS,Train,Y
2322077,AGO,Inferno,N
2322077,GODSENT,Cache,N
2322078,Imperial,Mirage,Y
2322078,Imperial,Mirage,N
2322078,Fragsters,Inferno,Y
2322078,Fragsters,Inferno,N
2322079,GODSENT,Inferno,N
2322079,Fragsters,Mirage,N
2322086,TeamOne,Mirage,Y
2322086,eUnited,Train,Y
2322087,F1-racecar-PEEK,Train,N
2322087,Splyce,Cache,N
2322088,Rogue,Cobblestone,Y
2322088,Etherian,Mirage,Y
2322093,DreamEaters,Inferno,Y
2322093,DreamEaters,Inferno,N
2322093,Nemiga,Mirage,Y
2322093,Nemiga,Mirage,N
2322094,"Epiphany Bolt",Mirage,Y
2322094,Enyoy,Cache,Y
2322095,Property,Cobblestone,Y
2322095,SJ,Mirage,Y
2322096,"Space Jam",Cobblestone,N
2322096,"Space Jam",Cobblestone,Y
2322096,HEY,Mirage,N
2322096,HEY,Mirage,Y
2322104,Kinguin,Overpass,Y
2322104,eXtatus,Cobblestone,Y
2322105,Vexed,0.0,Y
2322105,Nexus,0.0,Y
2322106,Singularity,0.0,Y
2322106,"Izako Boars",0.0,Y
2322107,EURONICS,Cache,N
2322107,EURONICS,Cache,Y
2322107,Bpro,Inferno,N
2322107,Bpro,Inferno,Y
2322108,"fnatic Academy",Nuke,N
2322108,EURONICS,Inferno,N
2322109,EURONICS,0.0,Y
2322109,LDLC,0.0,Y
2322110,"fnatic Academy",Cobblestone,Y
2322110,GameAgents,Train,Y
2322111,Valiance,Inferno,Y
2322111,HAVU,Train,Y
2322112,Epsilon,Overpass,Y
2322112,EURONICS,Cobblestone,Y
2322113,Sinister5,Cobblestone,N
2322113,Energy,Cache,N
2322114,"ALTERNATE aTTaX",Overpass,Y
2322114,"ALTERNATE aTTaX",Overpass,N
2322114,AGO,Inferno,Y
2322114,AGO,Inferno,N
2322115,"Red Reserve",Nuke,N
2322115,"Red Reserve",Nuke,Y
2322115,Kinguin,Mirage,N
2322115,Kinguin,Mirage,Y
2322117,Windigo,Mirage,Y
2322117,Sprout,Train,Y
2322118,eXtatus,Overpass,Y
2322118,eXtatus,Overpass,N
2322118,AGO,Inferno,Y
2322118,AGO,Inferno,N
2322120,GODSENT,Train,Y
2322120,Kinguin,Overpass,Y
2322126,attackiereN,Train,Y
2322126,"Royal Bandits",Cobblestone,Y
2322128,F1-racecar-PEEK,Cobblestone,N
2322128,Rogue,Inferno,N
2322129,LDLC,0.0,N
2322129,Singularity,0.0,N
2322130,"ALTERNATE aTTaX",0.0,Y
2322130,"Quantum Bellator Fire",0.0,Y
2322131,"Quantum Bellator Fire",0.0,N
2322131,LDLC,0.0,N
2322132,AVANGAR,0.0,Y
2322132,eXtatus,0.0,Y
2322133,"fnatic Academy",0.0,N
2322133,EURONICS,0.0,N
2322134,AVANGAR,0.0,N
2322134,EURONICS,0.0,N
2322136,"Red Reserve",Overpass,Y
2322136,Singularity,Inferno,Y
2322137,Rogue,Inferno,Y
2322137,Dignitas,Mirage,Y
2322138,TeamOne,Cache,Y
2322138,eUnited,Train,Y
2322139,"Swole Patrol",Train,Y
2322139,Splyce,Mirage,Y
2322140,Ghost,Train,Y
2322140,Ghost,Train,N
2322140,Complexity,Cache,Y
2322140,Complexity,Cache,N
2322142,EPG,Mirage,N
2322142,Windigo,Train,N
2322145,Nemiga,Cobblestone,Y
2322145,Nexus,Inferno,Y
2322146,PRIDE,Mirage,Y
2322146,GODSENT,Cache,Y
2322147,"Red Reserve",0.0,N
2322147,Kinguin,0.0,N
2322150,eXtatus,Train,N
2322150,Sprout,Overpass,N
2322152,eUnited,Mirage,Y
2322152,Dignitas,Overpass,Y
2322153,Kinguin,Train,Y
2322153,Kinguin,Train,N
2322153,Singularity,Overpass,Y
2322153,Singularity,Overpass,N
2322154,GameAgents,Train,N
2322154,EPG,Cobblestone,N
2322166,INTZ,Mirage,N
2322166,C4,Overpass,N
2322168,TeamOne,Overpass,Y
2322168,Rogue,Train,Y
2322169,Bravado,Mirage,Y
2322169,Fam143,Inferno,Y
2322170,AVANGAR,0.0,Y
2322170,x6tence,0.0,Y
2322171,Windigo,Cobblestone,Y
2322171,Windigo,Cobblestone,N
2322171,eXtatus,Overpass,Y
2322171,eXtatus,Overpass,N
2322172,ROAR,Mirage,Y
2322172,5POWER,Inferno,Y
2322174,Grayhound,0.0,N
2322174,BOOT-d[S],0.0,N
2322175,TheMongolz,0.0,N
2322175,"Tainted Minds",0.0,N
2322176,BOOT-d[S],Cache,Y
2322176,"Tainted Minds",Mirage,Y
2322177,TheMongolz,Mirage,N
2322177,Grayhound,Overpass,N
2322178,Grayhound,Mirage,N
2322178,BOOT-d[S],Cobblestone,N
2322179,ORDER,0.0,Y
2322179,Signature,0.0,Y
2322180,"SCARZ Absolute",0.0,Y
2322180,"MVP PK",0.0,Y
2322181,ORDER,Train,Y
2322181,ORDER,Train,N
2322181,"MVP PK",Inferno,Y
2322181,"MVP PK",Inferno,N
2322182,"SCARZ Absolute",Cobblestone,Y
2322182,Signature,Mirage,Y
2322183,"MVP PK",Train,N
2322183,Signature,Inferno,N
2322184,ORDER,Nuke,Y
2322184,Grayhound,Mirage,Y
2322185,"Tainted Minds",Inferno,N
2322185,"MVP PK",Train,N
2322186,"MVP PK",Nuke,N
2322186,"MVP PK",Nuke,Y
2322186,Grayhound,Cache,N
2322186,Grayhound,Cache,Y
2322187,eUnited,Mirage,N
2322187,TeamOne,Train,N
2322188,pro100,Mirage,N
2322188,"Space Jam",Cobblestone,N
2322189,forZe,Train,Y
2322189,EPG,Inferno,Y
2322194,HOLLYWOOD,Mirage,N
2322194,"Vega Squadron",Train,N
2322198,Enyoy,Cobblestone,Y
2322198,Enyoy,Cobblestone,N
2322198,Property,Mirage,Y
2322198,Property,Mirage,N
2322199,GoodJob,Cobblestone,N
2322199,FlipSid3,Overpass,N
2322200,Furious,Cache,Y
2322200,Yeah,Train,Y
2322202,Berzerk,Mirage,Y
2322202,"ALTERNATE aTTaX",Train,Y
2322203,EURONICS,Cobblestone,Y
2322203,EURONICS,Cobblestone,N
2322203,PANTHERS,Overpass,Y
2322203,PANTHERS,Overpass,N
2322204,AVANGAR,0.0,N
2322204,Enyoy,0.0,N
2322205,GameAgents,0.0,N
2322205,Vexed,0.0,N
2322207,x-kom,0.0,N
2322207,NOREG,0.0,N
2322209,LDLC,0.0,Y
2322209,Nexus,0.0,Y
2322210,"Izako Boars",0.0,Y
2322210,x6tence,0.0,Y
2322211,Singularity,0.0,Y
2322211,"fnatic Academy",0.0,Y
2322212,"Space Jam",Inferno,N
2322212,forZe,Train,N
2322213,EPG,Inferno,N
2322213,pro100,Mirage,N
2322216,Imperial,Train,N
2322216,Imperial,Train,Y
2322216,Windigo,Inferno,N
2322216,Windigo,Inferno,Y
2322217,"Royal Bandits",Mirage,Y
2322217,Nexus,Inferno,Y
2322218,FURIA,Train,N
2322218,Avalanche,Inferno,N
2322220,Splyce,Cache,N
2322220,Complexity,Train,N
2322221,"Swole Patrol",Nuke,Y
2322221,Ghost,Inferno,Y
2322222,HOLLYWOOD,Overpass,Y
2322222,FlipSid3,Train,Y
2322225,EURONICS,Inferno,Y
2322225,"Quantum Bellator Fire",Cache,Y
2322227,Berzerk,Cobblestone,Y
2322227,Berzerk,Cobblestone,N
2322227,PANTHERS,Inferno,Y
2322227,PANTHERS,Inferno,N
2322236,Ignite,0.0,N
2322236,"Dark Origin",0.0,N
2322237,"Dark Origin",Mirage,Y
2322237,"Great Danes",Overpass,Y
2322238,"ALTERNATE aTTaX",Nuke,Y
2322238,EURONICS,Train,Y
2322239,PANTHERS,Train,N
2322239,EURONICS,Inferno,N
2322240,EURONICS,Nuke,N
2322240,"ALTERNATE aTTaX",Mirage,N
2322241,GoodJob,Inferno,Y
2322241,HOLLYWOOD,Mirage,Y
2322242,"Space Jam",Cobblestone,Y
2322242,"Space Jam",Cobblestone,N
2322242,EPG,Train,Y
2322242,EPG,Train,N
2322243,Splyce,Mirage,N
2322243,Splyce,Mirage,Y
2322243,"Swole Patrol",Cache,N
2322243,"Swole Patrol",Cache,Y
2322244,TNC,Mirage,Y
2322244,XCN,Cobblestone,Y
2322257,Bpro,Mirage,N
2322257,XPC,Cobblestone,N
2322263,AGO,0.0,Y
2322263,Imperial,0.0,Y
2322264,5POWER,0.0,Y
2322264,GODSENT,0.0,Y
2322265,BIG,0.0,N
2322265,Eclipse,0.0,N
2322266,Valiance,0.0,Y
2322266,TYLOO,0.0,Y
2322267,GODSENT,0.0,Y
2322267,AGO,0.0,Y
2322268,Imperial,Cache,Y
2322268,5POWER,Mirage,Y
2322269,GODSENT,Train,Y
2322269,GODSENT,Train,N
2322269,Imperial,Overpass,Y
2322269,Imperial,Overpass,N
2322270,Valiance,0.0,N
2322270,Eclipse,0.0,N
2322271,TYLOO,Inferno,N
2322271,BIG,Overpass,N
2322272,Eclipse,Mirage,N
2322272,TYLOO,Inferno,N
2322273,TYLOO,Mirage,N
2322273,TYLOO,Mirage,Y
2322273,AGO,Inferno,N
2322273,AGO,Inferno,Y
2322274,Valiance,Inferno,N
2322274,Valiance,Inferno,Y
2322274,GODSENT,Mirage,N
2322274,GODSENT,Mirage,Y
2322276,GODSENT,Overpass,N
2322276,TYLOO,Cobblestone,N
2322277,"Epiphany Bolt",Inferno,Y
2322277,"Epiphany Bolt",Inferno,N
2322277,SJ,Mirage,Y
2322277,SJ,Mirage,N
2322278,NRG,Overpass,Y
2322278,"Swole Patrol",Cache,Y
2322279,Rogue,Mirage,N
2322279,Rogue,Mirage,Y
2322279,Luminosity,Inferno,N
2322279,Luminosity,Inferno,Y
2322281,eUnited,Cache,Y
2322281,Renegades,Inferno,Y
2322282,"ALTERNATE aTTaX",0.0,Y
2322282,Singularity,0.0,Y
2322283,LDLC,0.0,Y
2322283,"ALTERNATE aTTaX",0.0,Y
2322284,"Quantum Bellator Fire",0.0,Y
2322284,Singularity,0.0,Y
2322286,LDLC,0.0,N
2322286,Enyoy,0.0,N
2322287,GameAgents,0.0,N
2322287,AVANGAR,0.0,N
2322288,Luminosity,Inferno,Y
2322288,Luminosity,Inferno,N
2322288,C4,Overpass,Y
2322288,C4,Overpass,N
2322289,Sharks,Cobblestone,Y
2322289,Sharks,Cobblestone,N
2322289,Isurus,Inferno,Y
2322289,Isurus,Inferno,N
2322291,"Não Tem Como",Inferno,Y
2322291,"Não Tem Como",Inferno,N
2322291,Yeah,Train,Y
2322291,Yeah,Train,N
